RunId;TradeId;Instrument;AccountName;StrategyName;EntrySignal;ExitSignal;Direction;Quantity;EntryTime;EntryBar;EntryPrice;EntryBid;EntryAsk;EntrySpreadTicks;EntryPred;EntryThreshold;EntryRiskState;InitialSimSL;InitialRiskTicks;StopTicks;OneRTicks;AtrPeriod;VolatilityMultiplier;FreeTradeActivation_R;TrailingActivation_R;StructuralLookbackBars;ChandelierAtrMultiplier;TrailUpdateMinMs;StopMarketSafetyTicks;CatastrophicStopTicks;ExitTime;ExitBar;ExitPrice;ExitReason;ExitOrderName;ExitOrderState;ExitError;ExitNativeError;ExitRiskState;ExitRetryStage;UnmanagedExitAttempts;AccountFlattenAttempted;TouchSource;HoldingMs;HoldingBars;MaxFavorableTicks;MaxAdverseTicks;MaxOpenProfitTicks;MaxOpenLossTicks;FinalPnLTicks;FinalPnLPoints;TicksGivenBackFromBest;GivebackPercentOfMFE;ProfitTurnedPositiveTime;ProfitTurnedPositiveBar;ProfitTurnedPositiveAtTicks;WasInProfit;WasProfitThenLoss;SimSLAtEntry;SimSLAtFirstProfit;SimSLAtTrailActivation;SimSLAtMaxFavorable;SimSLAtExit;LastCheckPriceAtExit;DistToSimSLTicksAtExit;PostEntryLow;PostEntryHigh;BestBidAtExit;BestAskAtExit;LowAtExitBar;HighAtExitBar;CloseAtExitBar;ExitWasSLTouch;ExitWasRetry;ExitWasEmergency;ExitWasUnmanaged;ExitWasAccountFlatten;ExitWasCatastrophic;RlsPredAtEntry;RlsPredAtExit;LastPredDir;RegimeIsLargeTick;SpreadTicksAtExit;VfDeltaNormAtEntry;VfDeltaNormAtExit;VfImbNearAtEntry;VfImbNearAtExit;OfiProxyAtEntry;OfiProxyAtExit;DR_MO_Entry;DR_LO_Entry;DR_CA_Entry;DR_MO_Exit;DR_LO_Exit;DR_CA_Exit;TrailMoveCount;FirstTrailMoveTime;LastTrailMoveTime;BestSimSL;MaxDistanceFromSimSLTicks;MinDistanceFromSimSLTicks;TrailShouldHaveActivated;TrailActivationReachedTime;TrailActivationReachedBar;TrailActivationReachedAtTicks;FirstTrailMoveDelayMs;FirstTrailMoveDelayTicksFromActivation;MaxFavorablePrice;MaxFavorableTime;MaxFavorableBar;DistancePriceToSimSLTicksAtMaxFavorable;DistancePriceToSimSLTicksAtExit;SimSLAtExit_dup_check;ReachedTrailActivationButNoTrailMove;ClosedAfterGivingBackMoreThan50PctMFE;ClosedAfterGivingBackMoreThan75PctMFE;ATRTicksAtEntry;RawOneRTicks;ClampedOneRTicks;OneRWasClamped;OneRCalibrationMode;FinalR;MFE_R;MAE_R;ETD_R;AtrExpansionRatioAtEntry;EntryRejectedBySpread;EntryRejectedByOpeningNoise;EntryRejectedByLowConviction;EntryRejectedByDirectionalFilter;SpreadAtReject;GateTimeAtReject;EarlyFailureHeldMs;EarlyFailureMfeR;EarlyFailureMaeR;EventType
20260617_173239;138;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_39926_163;;Short;1;2025-10-27 10:33:33.000;39926;25875.0000;25874.5000;25875.2500;3.0000;-25.4354;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-27 10:49:00.000;39941;25874.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;24.0000;-68.0000;24.0000;-68.0000;0;0;0;0;;0;0;0;0;25880.0000;25880.0000;0.0000;25880.0000;25874.7500;25869.0000;0;25875.0000;25892.0000;25868.2500;25868.7500;25868.2500;25886.7500;25868.2500;0;0;0;0;0;0;-0.2328;-0.2328;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8510;1.0000;1.0000;0.7201;1.0000;1.0743;1;2025-10-27 10:49:00.000;2025-10-27 10:49:00.000;25874.7500;44.0000;-48.0000;0;;-1;0.0000;0;0;25869.0000;2025-10-27 10:49:00.000;39941;0;0;25874.7500;0;0;0;53.7161;24.0000;20.0000;1;Balanced;0;0;0;0;0.9440;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;138;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_39926_163;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_39941_0;Short;1;2025-10-27 10:33:33.000;39926;25875.0000;25874.5000;25875.2500;3.0000;-25.4354;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-27 10:49:00.000;39941;25870.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_39941_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_HIGH_POST_HARD_CONFIRMED;927000.0000;15;25.0000;-68.0000;25.0000;-68.0000;18.0000;4.5000;7.0000;28.0000;2025-10-27 10:34:00.000;39926;1.0000;1;0;25880.0000;25880.0000;0.0000;25874.7500;25874.7500;25868.7500;17.0000;25875.0000;25892.0000;25868.2500;25868.7500;25868.2500;25886.7500;25868.2500;1;0;0;0;0;0;-0.2328;-0.2328;0.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8510;1.0000;1.0000;0.7201;1.0000;1.0743;1;2025-10-27 10:49:00.000;2025-10-27 10:49:00.000;25874.7500;44.0000;-48.0000;0;;-1;0.0000;0.0000;0.0000;25868.7500;2025-10-27 10:49:00.000;39941;24.0000;17.0000;25874.7500;0;0;0;53.7161;24.0000;20.0000;1;Balanced;0.9000;1.2500;-3.4000;0.3500;0.9440;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;139;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_41321_167;;Long;1;2025-10-28 10:48:54.000;41321;26034.5000;26034.5000;26035.2500;3.0000;53.7903;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-28 10:49:00.000;41321;26034.5000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;26029.5000;0.0000;0;26034.5000;26034.5000;26034.5000;26035.2500;26032.5000;26041.0000;26034.5000;0;0;0;0;0;0;-1.1561;-1.1561;0;0;3.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8774;1.0000;1.0000;0.8774;1.0000;1.0000;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;26034.5000;2025-10-28 10:48:54.000;41321;0;0;26029.5000;0;0;0;46.6476;21.0000;20.0000;1;Balanced;0;0;0;0;1.0143;1;0;0;0;3.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;139;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_41321_167;;Long;1;2025-10-28 10:48:54.000;41321;26034.5000;26034.5000;26035.2500;3.0000;53.7903;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-28 10:50:00.000;41322;26034.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;;0;0;24.0000;-2.0000;24.0000;-2.0000;0;0;0;0;;0;0;0;0;26029.5000;26029.5000;0.0000;26029.5000;26034.7500;26040.5000;0;26034.0000;26034.5000;26040.7500;26041.0000;26034.5000;26041.0000;26041.0000;0;0;0;0;0;0;-1.1561;-1.1561;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8774;1.0000;1.0000;0.7970;1.0000;1.0000;1;2025-10-28 10:50:00.000;2025-10-28 10:50:00.000;26034.7500;44.0000;18.0000;0;;-1;0.0000;0;0;26040.5000;2025-10-28 10:50:00.000;41322;0;0;26034.7500;0;0;0;46.6476;21.0000;20.0000;1;Balanced;0;0;0;0;0.9846;1;0;0;0;3.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;139;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_41321_167;;Long;1;2025-10-28 10:48:54.000;41321;26034.5000;26034.5000;26035.2500;3.0000;53.7903;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-28 11:31:00.000;41363;26035.2500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_LOW_DELAYED_UNTIL_MIN_HOLD;0;0;81.0000;-52.0000;81.0000;-52.0000;0;0;0;0;;0;0;0;0;26029.5000;26029.5000;26034.7500;26034.7500;26035.2500;26044.7500;0;26021.5000;26034.5000;26044.7500;26045.2500;26044.7500;26044.7500;26044.7500;0;0;0;0;0;0;-1.1561;-1.1561;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8774;1.0000;1.0000;0.8950;0.9855;0.9117;2;2025-10-28 10:50:00.000;2025-10-28 11:31:00.000;26035.2500;80.0000;-53.0000;0;2025-10-28 10:56:00.000;41328;40.0000;0;0;26054.7500;2025-10-28 11:09:00.000;41341;0;0;26035.2500;0;0;0;46.6476;21.0000;20.0000;1;Balanced;0;0;0;0;0.8403;1;0;0;0;3.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;139;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_41321_167;;Long;1;2025-10-28 10:48:54.000;41321;26034.5000;26034.5000;26035.2500;3.0000;53.7903;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-28 11:33:00.000;41365;26035.5000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_LOW_DELAYED_UNTIL_MIN_HOLD;0;0;81.0000;-52.0000;81.0000;-52.0000;0;0;0;0;;0;0;0;0;26029.5000;26029.5000;26034.7500;26034.7500;26035.5000;26039.7500;0;26021.5000;26034.5000;26039.7500;26040.2500;26040.2500;26040.2500;26040.2500;0;0;0;0;0;0;-1.1561;-1.1561;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8774;1.0000;1.0000;0.7249;0.9855;0.9174;3;2025-10-28 10:50:00.000;2025-10-28 11:33:00.000;26035.5000;80.0000;-53.0000;0;2025-10-28 10:56:00.000;41328;40.0000;0;0;26054.7500;2025-10-28 11:09:00.000;41341;0;0;26035.5000;0;0;0;46.6476;21.0000;20.0000;1;Balanced;0;0;0;0;0.8472;1;0;0;0;3.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;139;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_41321_167;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_41368_0;Long;1;2025-10-28 10:48:54.000;41321;26034.5000;26034.5000;26035.2500;3.0000;53.7903;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-28 11:35:26.000;41368;26017.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_41368_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_LOW_POST_HARD_CONFIRMED;2792000.0000;47;81.0000;-58.0000;81.0000;-58.0000;-68.0000;-17.0000;149.0000;183.9506;2025-10-28 10:49:00.000;41321;1.0000;1;1;26029.5000;26029.5000;26034.7500;26034.7500;26035.5000;26020.0000;-72.0000;26020.0000;26034.5000;26020.0000;26022.5000;26020.0000;26030.0000;26020.0000;1;0;0;0;0;0;-1.1561;-1.1561;0.0000;0;10.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8774;1.0000;1.0000;0.8049;0.9855;0.8955;3;2025-10-28 10:50:00.000;2025-10-28 11:33:00.000;26035.5000;80.0000;-62.0000;1;2025-10-28 10:56:00.000;41328;40.0000;-360000.0000;0.0000;26054.7500;2025-10-28 11:09:00.000;41341;80.0000;-72.0000;26035.5000;0;1;1;46.6476;21.0000;20.0000;1;Balanced;-3.4000;4.0500;-2.9000;7.4500;0.9773;1;0;0;0;3.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:41:00.000;42693;26302.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;26306.0000;0.0000;0;26302.0000;26302.0000;26301.7500;26302.2500;26299.5000;26302.7500;26302.0000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.7861;1.0000;1.0000;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;26302.0000;2025-10-29 10:40:11.000;42693;0;0;26306.0000;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.8088;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:41:00.000;42693;26301.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;;0;0;19.0000;-5.0000;19.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;0.0000;26306.0000;26301.7500;26297.2500;0;26302.0000;26303.2500;26296.5000;26297.0000;26296.7500;26303.0000;26296.7500;0;0;0;0;0;0;-0.5976;-0.5976;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;1.0242;1.0000;1.0000;1;2025-10-29 10:41:00.000;2025-10-29 10:41:00.000;26301.7500;35.0000;11.0000;0;;-1;0.0000;0;0;26297.2500;2025-10-29 10:41:00.000;42693;0;0;26301.7500;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.8281;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:45:00.000;42697;26301.5000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;116.0000;-5.0000;116.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26301.7500;26301.5000;26273.0000;0;26302.0000;26303.2500;26272.7500;26273.0000;26272.2500;26280.7500;26272.2500;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.7477;1.0000;1.0904;2;2025-10-29 10:41:00.000;2025-10-29 10:45:00.000;26301.5000;115.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26273.0000;2025-10-29 10:45:00.000;42697;0;0;26301.5000;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.9439;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:45:00.000;42697;26301.2500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;119.0000;-5.0000;119.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26301.5000;26301.2500;26272.2500;0;26302.0000;26303.2500;26272.0000;26272.2500;26271.7500;26280.7500;26272.2500;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.7714;1.0000;1.0904;3;2025-10-29 10:41:00.000;2025-10-29 10:45:00.000;26301.2500;117.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26272.2500;2025-10-29 10:45:00.000;42697;0;0;26301.2500;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.9471;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:46:00.000;42698;26299.0000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;119.0000;-5.0000;119.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26301.5000;26299.0000;26278.0000;0;26302.0000;26303.2500;26277.7500;26278.0000;26278.0000;26278.0000;26278.0000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.9174;1.0000;1.0904;4;2025-10-29 10:41:00.000;2025-10-29 10:46:00.000;26299.0000;117.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26272.2500;2025-10-29 10:45:00.000;42697;0;0;26299.0000;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.8914;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:49:00.000;42701;26298.5000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;128.0000;-5.0000;128.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26299.0000;26298.5000;26277.5000;0;26302.0000;26303.2500;26277.2500;26277.5000;26277.5000;26277.5000;26277.5000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.8604;1.0000;1.0701;5;2025-10-29 10:41:00.000;2025-10-29 10:49:00.000;26298.5000;117.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26270.0000;2025-10-29 10:47:00.000;42699;0;0;26298.5000;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.9496;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:50:00.000;42702;26296.2500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;138.0000;-5.0000;138.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26298.5000;26296.2500;26271.5000;0;26302.0000;26303.2500;26271.2500;26271.5000;26271.5000;26271.5000;26271.5000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.8064;1.0000;1.0530;6;2025-10-29 10:41:00.000;2025-10-29 10:50:00.000;26296.2500;124.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26267.5000;2025-10-29 10:49:00.000;42701;0;0;26296.2500;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;0.9636;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:50:00.000;42702;26296.0000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;146.0000;-5.0000;146.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26296.2500;26296.0000;26265.7500;0;26302.0000;26303.2500;26265.2500;26265.7500;26265.0000;26274.7500;26265.0000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.8853;1.0000;1.1114;7;2025-10-29 10:41:00.000;2025-10-29 10:50:00.000;26296.0000;124.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26265.5000;2025-10-29 10:50:00.000;42702;0;0;26296.0000;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;1.0259;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:50:00.000;42702;26295.5000;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;150.0000;-5.0000;150.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26296.0000;26295.5000;26265.5000;0;26302.0000;26303.2500;26265.0000;26265.7500;26264.2500;26274.7500;26265.5000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;3.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.7636;1.0000;1.1114;8;2025-10-29 10:41:00.000;2025-10-29 10:50:00.000;26295.5000;126.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26264.5000;2025-10-29 10:50:00.000;42702;0;0;26295.5000;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;1.0310;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:50:00.000;42702;26295.2500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;151.0000;-5.0000;151.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26295.5000;26295.2500;26264.2500;0;26302.0000;26303.2500;26264.0000;26264.2500;26264.0000;26274.7500;26264.0000;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.8030;1.0000;1.1114;9;2025-10-29 10:41:00.000;2025-10-29 10:50:00.000;26295.2500;126.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26264.2500;2025-10-29 10:50:00.000;42702;0;0;26295.2500;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;1.0326;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;140;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_42693_168;;Short;1;2025-10-29 10:40:11.000;42693;26302.0000;26301.7500;26302.2500;2.0000;-17.5836;5.0000;ARMED;0.0000;16.0000;14;16.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-10-29 10:50:00.000;42702;26293.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;POST_ENTRY_HIGH_DELAYED_UNTIL_MIN_HOLD;0;0;158.0000;-5.0000;158.0000;-5.0000;0;0;0;0;;0;0;0;0;26306.0000;26306.0000;26301.7500;26295.2500;26293.7500;26263.2500;0;26302.0000;26303.2500;26263.0000;26263.2500;26262.0000;26274.7500;26263.2500;0;0;0;0;0;0;-0.5976;-0.5976;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7861;1.0000;1.0000;0.7280;1.0000;1.1114;10;2025-10-29 10:41:00.000;2025-10-29 10:50:00.000;26293.7500;131.0000;-2.0000;0;2025-10-29 10:41:00.000;42693;32.0000;0;0;26262.5000;2025-10-29 10:50:00.000;42702;0;0;26293.7500;0;0;0;34.5642;16.0000;16.0000;0;Balanced;0;0;0;0;1.0460;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
